"","Channel 1 Ave. (C)"
"16:15:41","21.505"
"16:15:42","21.504"
"16:15:43","21.502"
"16:15:44","21.503"
"16:15:45","21.507"
"16:15:46","21.506"
"16:15:47","21.505"
"16:15:48","21.501"
"16:15:49","21.508"
"16:15:50","21.509"
"16:15:51","21.509"
"16:15:52","21.504"
"16:15:53","21.508"
"16:15:54","21.501"
"16:15:55","21.497"
"16:15:56","21.503"
"16:15:57","21.503"
"16:15:58","21.510"
"16:15:59","21.502"
"16:16:00","21.507"
"16:16:01","21.502"
"16:16:02","21.501"
"16:16:03","21.500"
"16:16:04","21.500"
"16:16:05","21.499"
"16:16:06","21.505"
"16:16:07","21.497"
"16:16:08","21.489"
"16:16:09","21.492"
"16:16:10","21.487"
"16:16:11","21.490"
"16:16:12","21.488"
"16:16:13","21.489"
"16:16:14","21.491"
"16:16:15","21.495"
"16:16:16","21.494"
"16:16:17","21.497"
"16:16:18","21.495"
"16:16:19","21.489"
"16:16:20","21.500"
"16:16:21","21.501"
"16:16:22","21.496"
"16:16:23","21.496"
"16:16:24","21.487"
"16:16:25","21.493"
"16:16:26","21.496"
"16:16:27","21.495"
"16:16:28","21.504"
"16:16:29","21.504"
"16:16:30","21.502"
"16:16:31","21.504"
"16:16:32","21.506"
"16:16:33","21.505"
"16:16:34","21.513"
"16:16:35","21.506"
"16:16:36","21.510"
"16:16:37","21.508"
"16:16:38","21.506"
"16:16:39","21.504"
"16:16:40","21.498"
"16:16:41","21.499"
"16:16:42","21.498"
"16:16:43","21.498"
"16:16:44","21.494"
"16:16:45","21.495"
"16:16:46","21.497"
"16:16:47","21.493"
"16:16:48","21.488"
"16:16:49","21.492"
"16:16:50","21.494"
"16:16:51","21.489"
"16:16:52","21.491"
"16:16:53","21.499"
"16:16:54","21.504"
"16:16:55","21.496"
"16:16:56","21.500"
"16:16:57","21.499"
"16:16:58","21.498"
"16:16:59","21.485"
"16:17:00","21.494"
"16:17:01","21.494"
"16:17:02","21.492"
"16:17:03","21.490"
"16:17:04","21.490"
"16:17:05","21.494"
"16:17:06","21.489"
"16:17:07","21.495"
"16:17:08","21.498"
"16:17:09","21.492"
"16:17:10","21.491"
"16:17:11","21.494"
"16:17:12","21.490"
"16:17:13","21.489"
"16:17:14","21.503"
"16:17:15","21.504"
"16:17:16","21.505"
"16:17:17","21.504"
"16:17:18","21.503"
"16:17:19","21.502"
"16:17:20","21.499"
"16:17:21","21.502"
"16:17:22","21.499"
"16:17:23","21.494"
"16:17:24","21.497"
"16:17:25","21.502"
"16:17:26","21.499"
"16:17:27","21.502"
"16:17:28","21.498"
"16:17:29","21.497"
"16:17:30","21.501"
"16:17:31","21.499"
"16:17:32","21.492"
"16:17:33","21.493"
"16:17:34","21.497"
"16:17:35","21.500"
"16:17:36","21.499"
"16:17:37","21.490"
"16:17:38","21.487"
"16:17:39","21.487"
"16:17:40","21.486"
"16:17:41","21.489"
"16:17:42","21.488"
"16:17:43","21.492"
"16:17:44","21.496"
"16:17:45","21.497"
"16:17:46","21.495"
"16:17:47","21.491"
"16:17:48","21.493"
"16:17:49","21.484"
"16:17:50","21.492"
"16:17:51","21.492"
"16:17:52","21.489"
"16:17:53","21.498"
"16:17:54","21.496"
"16:17:55","21.497"
"16:17:56","21.503"
"16:17:57","21.492"
"16:17:58","21.491"
"16:17:59","21.492"
"16:18:00","21.492"
"16:18:01","21.497"
"16:18:02","21.495"
"16:18:03","21.491"
"16:18:04","21.496"
"16:18:05","21.491"
"16:18:06","21.487"
"16:18:07","21.492"
"16:18:08","21.494"
"16:18:09","21.496"
"16:18:10","21.502"
"16:18:11","21.498"
"16:18:12","21.497"
"16:18:13","21.494"
"16:18:14","21.503"
"16:18:15","21.500"
"16:18:16","21.503"
"16:18:17","21.505"
"16:18:18","21.499"
"16:18:19","21.497"
"16:18:20","21.496"
"16:18:21","21.494"
"16:18:22","21.493"
"16:18:23","21.499"
"16:18:24","21.495"
"16:18:25","21.495"
"16:18:26","21.499"
"16:18:27","21.499"
"16:18:28","21.494"
"16:18:29","21.500"
"16:18:30","21.504"
"16:18:31","21.504"
"16:18:32","21.501"
"16:18:33","21.496"
"16:18:34","21.505"
"16:18:35","21.506"
"16:18:36","21.506"
"16:18:37","21.503"
"16:18:38","21.496"
"16:18:39","21.501"
"16:18:40","21.507"
"16:18:41","21.499"
"16:18:42","21.501"
"16:18:43","21.500"
"16:18:44","21.502"
"16:18:45","21.507"
"16:18:46","21.507"
"16:18:47","21.504"
"16:18:48","21.509"
"16:18:49","21.498"
"16:18:50","21.501"
"16:18:51","21.495"
"16:18:52","21.498"
"16:18:53","21.497"
"16:18:54","21.501"
"16:18:55","21.497"
"16:18:56","21.500"
"16:18:57","21.500"
"16:18:58","21.507"
"16:18:59","21.505"
"16:19:00","21.500"
"16:19:01","21.505"
"16:19:02","21.500"
"16:19:03","21.502"
"16:19:04","21.503"
"16:19:05","21.507"
"16:19:06","21.500"
"16:19:07","21.501"
"16:19:08","21.503"
"16:19:09","21.507"
"16:19:10","21.493"
"16:19:11","21.495"
"16:19:12","21.490"
"16:19:13","21.494"
"16:19:14","21.499"
"16:19:15","21.505"
"16:19:16","21.500"
"16:19:17","21.498"
"16:19:18","21.496"
"16:19:19","21.498"
"16:19:20","21.495"
"16:19:21","21.489"
"16:19:22","21.491"
"16:19:23","21.491"
"16:19:24","21.497"
"16:19:25","21.500"
"16:19:26","21.501"
"16:19:27","21.501"
"16:19:28","21.504"
"16:19:29","21.500"
"16:19:30","21.502"
"16:19:31","21.493"
"16:19:32","21.500"
"16:19:33","21.495"
"16:19:34","21.493"
"16:19:35","21.486"
"16:19:36","21.487"
"16:19:37","21.491"
"16:19:38","21.496"
"16:19:39","21.499"
"16:19:40","21.495"
"16:19:41","21.494"
"16:19:42","21.488"
"16:19:43","21.495"
"16:19:44","21.498"
"16:19:45","21.498"
"16:19:46","21.495"
"16:19:47","21.497"
"16:19:48","21.500"
"16:19:49","21.496"
"16:19:50","21.498"
"16:19:51","21.504"
"16:19:52","21.504"
"16:19:53","21.499"
"16:19:54","21.504"
"16:19:55","21.498"
"16:19:56","21.501"
"16:19:57","21.492"
"16:19:58","21.481"
"16:19:59","21.482"
"16:20:00","21.482"
"16:20:01","21.482"
"16:20:02","21.490"
"16:20:03","21.487"
"16:20:04","21.487"
"16:20:05","21.498"
"16:20:06","21.494"
"16:20:07","21.490"
"16:20:08","21.489"
"16:20:09","21.495"
"16:20:10","21.497"
"16:20:11","21.503"
"16:20:12","21.496"
"16:20:13","21.494"
"16:20:14","21.493"
"16:20:15","21.492"
"16:20:16","21.490"
"16:20:17","21.490"
"16:20:18","21.490"
"16:20:19","21.490"
"16:20:20","21.490"
"16:20:21","21.492"
"16:20:22","21.487"
"16:20:23","21.487"
"16:20:24","21.487"
"16:20:25","21.485"
"16:20:26","21.492"
"16:20:27","21.489"
"16:20:28","21.497"
"16:20:29","21.494"
"16:20:30","21.498"
"16:20:31","21.489"
"16:20:32","21.496"
"16:20:33","21.489"
"16:20:34","21.496"
"16:20:35","21.496"
"16:20:36","21.502"
"16:20:37","21.499"
"16:20:38","21.501"
"16:20:39","21.491"
"16:20:40","21.492"
"16:20:41","21.495"
"16:20:42","21.494"
"16:20:43","21.493"
"16:20:44","21.490"
"16:20:45","21.494"
"16:20:46","21.492"
"16:20:47","21.493"
"16:20:48","21.492"
"16:20:49","21.494"
"16:20:50","21.492"
"16:20:51","21.492"
"16:20:52","21.494"
"16:20:53","21.499"
"16:20:54","21.501"
"16:20:55","21.498"
"16:20:56","21.504"
"16:20:57","21.507"
"16:20:58","21.502"
"16:20:59","21.498"
"16:21:00","21.496"
"16:21:01","21.494"
"16:21:02","21.498"
"16:21:03","21.497"
"16:21:04","21.494"
"16:21:05","21.497"
"16:21:06","21.492"
"16:21:07","21.497"
"16:21:08","21.500"
"16:21:09","21.498"
"16:21:10","21.502"
"16:21:11","21.501"
"16:21:12","21.501"
"16:21:13","21.492"
"16:21:14","21.485"
"16:21:15","21.495"
"16:21:16","21.488"
"16:21:17","21.495"
"16:21:18","21.495"
"16:21:19","21.497"
"16:21:20","21.497"
"16:21:21","21.501"
"16:21:22","21.508"
"16:21:23","21.500"
"16:21:24","21.493"
"16:21:25","21.496"
"16:21:26","21.493"
"16:21:27","21.491"
"16:21:28","21.498"
"16:21:29","21.492"
"16:21:30","21.491"
"16:21:31","21.496"
"16:21:32","21.501"
"16:21:33","21.499"
"16:21:34","21.498"
"16:21:35","21.494"
"16:21:36","21.489"
"16:21:37","21.488"
"16:21:38","21.488"
"16:21:39","21.485"
"16:21:40","21.486"
"16:21:41","21.486"
"16:21:42","21.493"
"16:21:43","21.488"
"16:21:44","21.492"
"16:21:45","21.489"
"16:21:46","21.494"
"16:21:47","21.496"
"16:21:48","21.500"
"16:21:49","21.493"
"16:21:50","21.491"
"16:21:51","21.490"
"16:21:52","21.493"
"16:21:53","21.494"
"16:21:54","21.487"
"16:21:55","21.489"
"16:21:56","21.489"
"16:21:57","21.489"
"16:21:58","21.486"
"16:21:59","21.487"
"16:22:00","21.488"
"16:22:01","21.487"
"16:22:02","21.498"
"16:22:03","21.491"
"16:22:04","21.494"
"16:22:05","21.498"
"16:22:06","21.499"
"16:22:07","21.493"
"16:22:08","21.490"
"16:22:09","21.488"
"16:22:10","21.485"
"16:22:11","21.490"
"16:22:12","21.495"
"16:22:13","21.487"
"16:22:14","21.488"
"16:22:15","21.490"
"16:22:16","21.491"
"16:22:17","21.492"
"16:22:18","21.496"
"16:22:19","21.497"
"16:22:20","21.488"
"16:22:21","21.488"
"16:22:22","21.486"
"16:22:23","21.488"
"16:22:24","21.489"
"16:22:25","21.491"
"16:22:26","21.483"
"16:22:27","21.491"
"16:22:28","21.492"
"16:22:29","21.496"
"16:22:30","21.497"
"16:22:31","21.490"
"16:22:32","21.495"
"16:22:33","21.491"
"16:22:34","21.489"
"16:22:35","21.482"
"16:22:36","21.484"
"16:22:37","21.481"
"16:22:38","21.481"
"16:22:39","21.485"
"16:22:40","21.488"
"16:22:41","21.494"
"16:22:42","21.487"
"16:22:43","21.482"
"16:22:44","21.489"
"16:22:45","21.490"
"16:22:46","21.498"
"16:22:47","21.491"
"16:22:48","21.488"
"16:22:49","21.485"
"16:22:50","21.494"
"16:22:51","21.491"
"16:22:52","21.493"
"16:22:53","21.494"
"16:22:54","21.497"
"16:22:55","21.500"
"16:22:56","21.491"
"16:22:57","21.497"
"16:22:58","21.500"
"16:22:59","21.495"
"16:23:00","21.488"
"16:23:01","21.488"
"16:23:02","21.488"
"16:23:03","21.485"
"16:23:04","21.486"
"16:23:05","21.486"
"16:23:06","21.481"
"16:23:07","21.478"
"16:23:08","21.478"
"16:23:09","21.475"
"16:23:10","21.484"
"16:23:11","21.480"
"16:23:12","21.490"
"16:23:13","21.491"
"16:23:14","21.483"
"16:23:15","21.485"
"16:23:16","21.486"
"16:23:17","21.484"
"16:23:18","21.482"
"16:23:19","21.481"
"16:23:20","21.484"
"16:23:21","21.486"
"16:23:22","21.482"
"16:23:23","21.486"
"16:23:24","21.492"
"16:23:25","21.498"
"16:23:26","21.490"
"16:23:27","21.485"
"16:23:28","21.485"
"16:23:29","21.485"
"16:23:30","21.486"
"16:23:31","21.486"
"16:23:32","21.485"
"16:23:33","21.488"
"16:23:34","21.488"
"16:23:35","21.483"
"16:23:36","21.484"
"16:23:37","21.479"
"16:23:38","21.483"
"16:23:39","21.489"
"16:23:40","21.485"
"16:23:41","21.486"
"16:23:42","21.482"
"16:23:43","21.483"
"16:23:44","21.484"
"16:23:45","21.487"
"16:23:46","21.482"
"16:23:47","21.484"
"16:23:48","21.494"
"16:23:49","21.491"
"16:23:50","21.490"
"16:23:51","21.501"
"16:23:52","21.492"
"16:23:53","21.495"
"16:23:54","21.489"
"16:23:55","21.488"
"16:23:56","21.485"
"16:23:57","21.483"
"16:23:58","21.487"
"16:23:59","21.487"
"16:24:00","21.484"
"16:24:01","21.484"
"16:24:02","21.490"
"16:24:03","21.487"
"16:24:04","21.487"
"16:24:05","21.482"
"16:24:06","21.481"
"16:24:07","21.483"
"16:24:08","21.485"
"16:24:09","21.485"
"16:24:10","21.484"
"16:24:11","21.484"
"16:24:12","21.484"
"16:24:13","21.490"
"16:24:14","21.494"
"16:24:15","21.487"
"16:24:16","21.488"
"16:24:17","21.491"
"16:24:18","21.488"
"16:24:19","21.486"
"16:24:20","21.484"
"16:24:21","21.481"
"16:24:22","21.478"
"16:24:23","21.482"
"16:24:24","21.492"
"16:24:25","21.487"
"16:24:26","21.485"
"16:24:27","21.479"
"16:24:28","21.489"
"16:24:29","21.484"
"16:24:30","21.485"
"16:24:31","21.483"
"16:24:32","21.481"
"16:24:33","21.477"
"16:24:34","21.477"
"16:24:35","21.480"
"16:24:36","21.480"
"16:24:37","21.478"
"16:24:38","21.481"
"16:24:39","21.479"
"16:24:40","21.478"
"16:24:41","21.483"
"16:24:42","21.481"
"16:24:43","21.484"
"16:24:44","21.482"
"16:24:45","21.483"
"16:24:46","21.483"
"16:24:47","21.486"
"16:24:48","21.477"
"16:24:49","21.473"
"16:24:50","21.483"
"16:24:51","21.481"
"16:24:52","21.475"
"16:24:53","21.486"
"16:24:54","21.476"
"16:24:55","21.477"
"16:24:56","21.481"
"16:24:57","21.478"
"16:24:58","21.474"
"16:24:59","21.475"
"16:25:00","21.473"
"16:25:01","21.473"
"16:25:02","21.477"
"16:25:03","21.476"
"16:25:04","21.472"
"16:25:05","21.471"
"16:25:06","21.471"
"16:25:07","21.469"
"16:25:08","21.477"
"16:25:09","21.474"
"16:25:10","21.468"
"16:25:11","21.478"
"16:25:12","21.468"
"16:25:13","21.474"
"16:25:14","21.481"
"16:25:15","21.480"
"16:25:16","21.478"
"16:25:17","21.475"
"16:25:18","21.473"
"16:25:19","21.479"
"16:25:20","21.487"
"16:25:21","21.482"
"16:25:22","21.483"
"16:25:23","21.487"
"16:25:24","21.478"
"16:25:25","21.486"
"16:25:26","21.484"
"16:25:27","21.477"
"16:25:28","21.474"
"16:25:29","21.475"
"16:25:30","21.468"
"16:25:31","21.475"
"16:25:32","21.474"
"16:25:33","21.478"
"16:25:34","21.483"
"16:25:35","21.471"
"16:25:36","21.474"
"16:25:37","21.473"
"16:25:38","21.481"
"16:25:39","21.478"
"16:25:40","21.475"
"16:25:41","21.479"
"16:25:42","21.477"
"16:25:43","21.481"
"16:25:44","21.481"
"16:25:45","21.482"
"16:25:46","21.486"
"16:25:47","21.480"
"16:25:48","21.482"
"16:25:49","21.478"
"16:25:50","21.478"
"16:25:51","21.479"
"16:25:52","21.473"
"16:25:53","21.475"
"16:25:54","21.474"
"16:25:55","21.474"
"16:25:56","21.468"
"16:25:57","21.468"
"16:25:58","21.474"
"16:25:59","21.475"
"16:26:00","21.474"
"16:26:01","21.476"
"16:26:02","21.472"
"16:26:03","21.477"
"16:26:04","21.484"
"16:26:05","21.480"
"16:26:06","21.475"
"16:26:07","21.483"
"16:26:08","21.488"
"16:26:09","21.488"
"16:26:10","21.482"
"16:26:11","21.480"
"16:26:12","21.483"
"16:26:13","21.484"
"16:26:14","21.490"
"16:26:15","21.494"
"16:26:16","21.491"
"16:26:17","21.487"
"16:26:18","21.483"
"16:26:19","21.482"
"16:26:20","21.481"
"16:26:21","21.480"
"16:26:22","21.482"
"16:26:23","21.478"
"16:26:24","21.480"
"16:26:25","21.475"
"16:26:26","21.473"
"16:26:27","21.475"
"16:26:28","21.471"
"16:26:29","21.466"
"16:26:30","21.461"
"16:26:31","21.465"
"16:26:32","21.465"
"16:26:33","21.470"
"16:26:34","21.469"
"16:26:35","21.475"
"16:26:36","21.477"
"16:26:37","21.480"
"16:26:38","21.475"
"16:26:39","21.472"
"16:26:40","21.467"
"16:26:41","21.468"
"16:26:42","21.470"
"16:26:43","21.475"
"16:26:44","21.474"
"16:26:45","21.478"
"16:26:46","21.482"
"16:26:47","21.484"
"16:26:48","21.483"
"16:26:49","21.482"
"16:26:50","21.480"
"16:26:51","21.483"
"16:26:52","21.479"
"16:26:53","21.473"
"16:26:54","21.468"
"16:26:55","21.477"
"16:26:56","21.478"
"16:26:57","21.476"
"16:26:58","21.478"
"16:26:59","21.479"
"16:27:00","21.476"
"16:27:01","21.470"
"16:27:02","21.462"
"16:27:03","21.467"
"16:27:04","21.467"
"16:27:05","21.467"
"16:27:06","21.469"
"16:27:07","21.472"
"16:27:08","21.468"
"16:27:09","21.472"
"16:27:10","21.466"
"16:27:11","21.470"
"16:27:12","21.473"
"16:27:13","21.469"
"16:27:14","21.474"
"16:27:15","21.466"
"16:27:16","21.473"
"16:27:17","21.464"
"16:27:18","21.469"
"16:27:19","21.468"
"16:27:20","21.467"
"16:27:21","21.469"
"16:27:22","21.468"
"16:27:23","21.464"
"16:27:24","21.464"
"16:27:25","21.460"
"16:27:26","21.460"
"16:27:27","21.460"
"16:27:28","21.466"
"16:27:29","21.464"
"16:27:30","21.462"
"16:27:31","21.462"
"16:27:32","21.463"
"16:27:33","21.466"
"16:27:34","21.468"
"16:27:35","21.466"
"16:27:36","21.465"
"16:27:37","21.463"
"16:27:38","21.464"
"16:27:39","21.470"
"16:27:40","21.475"
"16:27:41","21.474"
"16:27:42","21.476"
"16:27:43","21.483"
"16:27:44","21.476"
"16:27:45","21.472"
"16:27:46","21.471"
"16:27:47","21.468"
"16:27:48","21.469"
"16:27:49","21.475"
"16:27:50","21.470"
"16:27:51","21.470"
"16:27:52","21.472"
"16:27:53","21.470"
"16:27:54","21.476"
"16:27:55","21.463"
"16:27:56","21.463"
"16:27:57","21.476"
"16:27:58","21.474"
"16:27:59","21.462"
"16:28:00","21.468"
"16:28:01","21.474"
"16:28:02","21.473"
"16:28:03","21.478"
"16:28:04","21.477"
"16:28:05","21.474"
"16:28:06","21.474"
"16:28:07","21.483"
"16:28:08","21.481"
"16:28:09","21.479"
"16:28:10","21.479"
"16:28:11","21.483"
"16:28:12","21.482"
"16:28:13","21.482"
"16:28:14","21.480"
"16:28:15","21.476"
"16:28:16","21.483"
"16:28:17","21.490"
"16:28:18","21.492"
"16:28:19","21.490"
"16:28:20","21.480"
"16:28:21","21.480"
"16:28:22","21.483"
"16:28:23","21.477"
"16:28:24","21.477"
"16:28:25","21.479"
"16:28:26","21.480"
"16:28:27","21.481"
"16:28:28","21.476"
"16:28:29","21.477"
"16:28:30","21.471"
"16:28:31","21.476"
"16:28:32","21.477"
"16:28:33","21.472"
"16:28:34","21.474"
"16:28:35","21.478"
"16:28:36","21.481"
"16:28:37","21.475"
"16:28:38","21.480"
"16:28:39","21.479"
"16:28:40","21.487"
"16:28:41","21.481"
"16:28:42","21.481"
"16:28:43","21.481"
"16:28:44","21.480"
"16:28:45","21.475"
"16:28:46","21.476"
"16:28:47","21.473"
"16:28:48","21.480"
"16:28:49","21.480"
"16:28:50","21.486"
"16:28:51","21.483"
"16:28:52","21.478"
"16:28:53","21.480"
"16:28:54","21.479"
"16:28:55","21.484"
"16:28:56","21.480"
"16:28:57","21.476"
"16:28:58","21.480"
"16:28:59","21.489"
"16:29:00","21.481"
"16:29:01","21.483"
"16:29:02","21.489"
"16:29:03","21.489"
"16:29:04","21.490"
"16:29:05","21.480"
"16:29:06","21.484"
"16:29:07","21.490"
"16:29:08","21.489"
"16:29:09","21.490"
"16:29:10","21.487"
"16:29:11","21.484"
"16:29:12","21.494"
"16:29:13","21.498"
"16:29:14","21.495"
"16:29:15","21.483"
"16:29:16","21.479"
"16:29:17","21.484"
"16:29:18","21.482"
"16:29:19","21.483"
"16:29:20","21.486"
"16:29:21","21.485"
"16:29:22","21.488"
"16:29:23","21.485"
"16:29:24","21.486"
"16:29:25","21.484"
"16:29:26","21.488"
"16:29:27","21.491"
"16:29:28","21.485"
"16:29:29","21.495"
"16:29:30","21.492"
"16:29:31","21.487"
"16:29:32","21.495"
"16:29:33","21.495"
"16:29:34","21.485"
"16:29:35","21.491"
"16:29:36","21.494"
"16:29:37","21.484"
"16:29:38","21.495"
"16:29:39","21.489"
"16:29:40","21.488"
"16:29:41","21.477"
"16:29:42","21.480"
"16:29:43","21.480"
"16:29:44","21.480"
"16:29:45","21.487"
"16:29:46","21.482"
"16:29:47","21.488"
"16:29:48","21.488"
"16:29:49","21.483"
"16:29:50","21.484"
"16:29:51","21.487"
"16:29:52","21.489"
"16:29:53","21.489"
"16:29:54","21.491"
"16:29:55","21.490"
"16:29:56","21.482"
"16:29:57","21.482"
"16:29:58","21.493"
"16:29:59","21.488"
"16:30:00","21.480"
"16:30:01","21.478"
"16:30:02","21.480"
"16:30:03","21.478"
"16:30:04","21.481"
"16:30:05","21.488"
"16:30:06","21.479"
"16:30:07","21.485"
"16:30:08","21.484"
"16:30:09","21.480"
"16:30:10","21.488"
"16:30:11","21.488"
"16:30:12","21.478"
"16:30:13","21.480"
"16:30:14","21.475"
"16:30:15","21.482"
"16:30:16","21.480"
"16:30:17","21.484"
"16:30:18","21.487"
"16:30:19","21.487"
"16:30:20","21.480"
"16:30:21","21.482"
"16:30:22","21.475"
"16:30:23","21.477"
"16:30:24","21.480"
"16:30:25","21.478"
"16:30:26","21.473"
"16:30:27","21.478"
"16:30:28","21.470"
"16:30:29","21.474"
"16:30:30","21.476"
"16:30:31","21.474"
"16:30:32","21.481"
"16:30:33","21.490"
"16:30:34","21.488"
"16:30:35","21.493"
"16:30:36","21.492"
"16:30:37","21.490"
"16:30:38","21.491"
"16:30:39","21.493"
"16:30:40","21.494"
"16:30:41","21.487"
"16:30:42","21.486"
"16:30:43","21.482"
"16:30:44","21.488"
"16:30:45","21.490"
"16:30:46","21.495"
"16:30:47","21.492"
"16:30:48","21.496"
"16:30:49","21.492"
"16:30:50","21.498"
"16:30:51","21.491"
"16:30:52","21.488"
"16:30:53","21.486"
"16:30:54","21.482"
"16:30:55","21.486"
"16:30:56","21.483"
"16:30:57","21.485"
"16:30:58","21.488"
"16:30:59","21.480"
"16:31:00","21.479"
"16:31:01","21.482"
"16:31:02","21.484"
"16:31:03","21.476"
"16:31:04","21.480"
"16:31:05","21.484"
"16:31:06","21.481"
"16:31:07","21.494"
"16:31:08","21.498"
"16:31:09","21.490"
"16:31:10","21.485"
"16:31:11","21.489"
"16:31:12","21.487"
"16:31:13","21.486"
"16:31:14","21.486"
"16:31:15","21.482"
"16:31:16","21.483"
"16:31:17","21.484"
"16:31:18","21.484"
"16:31:19","21.481"
"16:31:20","21.476"
"16:31:21","21.482"
"16:31:22","21.485"
"16:31:23","21.481"
"16:31:24","21.492"
"16:31:25","21.490"
"16:31:26","21.487"
"16:31:27","21.481"
"16:31:28","21.482"
"16:31:29","21.486"
"16:31:30","21.484"
"16:31:31","21.478"
"16:31:32","21.480"
"16:31:33","21.487"
"16:31:34","21.485"
"16:31:35","21.490"
"16:31:36","21.490"
"16:31:37","21.496"
"16:31:38","21.497"
"16:31:39","21.498"
"16:31:40","21.485"
"16:31:41","21.488"
"16:31:42","21.488"
"16:31:43","21.480"
"16:31:44","21.488"
"16:31:45","21.491"
"16:31:46","21.498"
"16:31:47","21.487"
"16:31:48","21.481"
"16:31:49","21.478"
"16:31:50","21.478"
"16:31:51","21.484"
"16:31:52","21.474"
"16:31:53","21.473"
"16:31:54","21.484"
"16:31:55","21.484"
"16:31:56","21.480"
"16:31:57","21.476"
"16:31:58","21.491"
"16:31:59","21.485"
"16:32:00","21.486"
"16:32:01","21.478"
"16:32:02","21.483"
"16:32:03","21.482"
"16:32:04","21.484"
"16:32:05","21.480"
"16:32:06","21.479"
"16:32:07","21.480"
"16:32:08","21.478"
"16:32:09","21.478"
"16:32:10","21.480"
"16:32:11","21.482"
"16:32:12","21.485"
"16:32:13","21.488"
"16:32:14","21.483"
"16:32:15","21.488"
"16:32:16","21.486"
"16:32:17","21.485"
"16:32:18","21.491"
"16:32:19","21.486"
"16:32:20","21.491"
"16:32:21","21.483"
"16:32:22","21.478"
"16:32:23","21.475"
"16:32:24","21.478"
"16:32:25","21.471"
"16:32:26","21.472"
"16:32:27","21.474"
"16:32:28","21.471"
"16:32:29","21.482"
"16:32:30","21.484"
"16:32:31","21.478"
"16:32:32","21.480"
"16:32:33","21.481"
"16:32:34","21.479"
"16:32:35","21.484"
"16:32:36","21.481"
"16:32:37","21.480"
"16:32:38","21.476"
"16:32:39","21.478"
"16:32:40","21.481"
"16:32:41","21.482"
"16:32:42","21.476"
"16:32:43","21.473"
"16:32:44","21.472"
"16:32:45","21.476"
"16:32:46","21.476"
"16:32:47","21.482"
"16:32:48","21.481"
"16:32:49","21.480"
"16:32:50","21.485"
"16:32:51","21.482"
"16:32:52","21.487"
"16:32:53","21.490"
"16:32:54","21.488"
"16:32:55","21.485"
"16:32:56","21.479"
"16:32:57","21.482"
"16:32:58","21.485"
"16:32:59","21.477"
"16:33:00","21.482"
"16:33:01","21.483"
"16:33:02","21.486"
"16:33:03","21.484"
"16:33:04","21.479"
"16:33:05","21.486"
"16:33:06","21.482"
"16:33:07","21.484"
"16:33:08","21.485"
"16:33:09","21.490"
"16:33:10","21.482"
"16:33:11","21.487"
"16:33:12","21.483"
"16:33:13","21.487"
"16:33:14","21.481"
"16:33:15","21.481"
"16:33:16","21.476"
"16:33:17","21.477"
"16:33:18","21.474"
"16:33:19","21.476"
"16:33:20","21.478"
"16:33:21","21.479"
"16:33:22","21.488"
"16:33:23","21.491"
"16:33:24","21.492"
"16:33:25","21.499"
"16:33:26","21.491"
"16:33:27","21.493"
"16:33:28","21.497"
"16:33:29","21.501"
"16:33:30","21.497"
"16:33:31","21.499"
"16:33:32","21.497"
"16:33:33","21.491"
"16:33:34","21.490"
"16:33:35","21.493"
"16:33:36","21.497"
"16:33:37","21.492"
"16:33:38","21.490"
"16:33:39","21.494"
"16:33:40","21.490"
"16:33:41","21.488"
"16:33:42","21.485"
"16:33:43","21.487"
"16:33:44","21.491"
"16:33:45","21.490"
"16:33:46","21.491"
"16:33:47","21.488"
"16:33:48","21.478"
"16:33:49","21.474"
"16:33:50","21.480"
"16:33:51","21.482"
"16:33:52","21.483"
"16:33:53","21.482"
"16:33:54","21.481"
"16:33:55","21.479"
"16:33:56","21.483"
"16:33:57","21.488"
"16:33:58","21.492"
"16:33:59","21.481"
"16:34:00","21.488"
"16:34:01","21.485"
"16:34:02","21.486"
"16:34:03","21.491"
"16:34:04","21.485"
"16:34:05","21.487"
"16:34:06","21.485"
"16:34:07","21.488"
"16:34:08","21.482"
"16:34:09","21.479"
"16:34:10","21.479"
"16:34:11","21.486"
"16:34:12","21.483"
"16:34:13","21.482"
"16:34:14","21.490"
"16:34:15","21.488"
"16:34:16","21.488"
"16:34:17","21.490"
"16:34:18","21.486"
"16:34:19","21.489"
"16:34:20","21.477"
"16:34:21","21.481"
"16:34:22","21.485"
"16:34:23","21.486"
"16:34:24","21.490"
"16:34:25","21.484"
"16:34:26","21.491"
"16:34:27","21.491"
"16:34:28","21.494"
"16:34:29","21.489"
"16:34:30","21.489"
"16:34:31","21.491"
"16:34:32","21.491"
"16:34:33","21.491"
"16:34:34","21.491"
"16:34:35","21.491"
"16:34:36","21.494"
"16:34:37","21.487"
"16:34:38","21.488"
"16:34:39","21.487"
"16:34:40","21.489"
"16:34:41","21.488"
"16:34:42","21.487"
"16:34:43","21.499"
"16:34:44","21.495"
"16:34:45","21.491"
"16:34:46","21.493"
"16:34:47","21.484"
"16:34:48","21.485"
"16:34:49","21.487"
"16:34:50","21.489"
"16:34:51","21.500"
"16:34:52","21.498"
"16:34:53","21.488"
"16:34:54","21.485"
"16:34:55","21.495"
"16:34:56","21.491"
"16:34:57","21.492"
"16:34:58","21.489"
"16:34:59","21.493"
"16:35:00","21.494"
"16:35:01","21.492"
"16:35:02","21.492"
"16:35:03","21.491"
"16:35:04","21.491"
"16:35:05","21.498"
